"REGION","Region","INCOME","Groupe de revenus","VARIABLE","Variable","LOCATION","Pays","YEAR","Année","Value","Flag Codes","Flags"
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","OMN","Oman","2007","2007",96.19765,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","PAN","Panama","2007","2007",107.62624,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","PAN","Panama","2007","2007",107.62624,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","VEN","Venezuela","2007","2007",111.64137,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","VEN","Venezuela","2007","2007",111.64137,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ARM","Arménie","2007","2007",105.42839,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ARM","Arménie","2007","2007",105.42839,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BLR","Bélarus","2007","2007",102.20239,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BLR","Bélarus","2007","2007",102.20239,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BIH","Bosnie-Herzégovine","2007","2007",103.02438,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BIH","Bosnie-Herzégovine","2007","2007",103.02438,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","COL","Colombie","2007","2007",110.84202,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","COL","Colombie","2007","2007",110.84202,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","CUB","Cuba","2007","2007",100.20076,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","CUB","Cuba","2007","2007",100.20076,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","DOM","République dominicaine","2007","2007",120.22588,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","DOM","République dominicaine","2007","2007",120.22588,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ECU","Équateur","2007","2007",101.28351,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ECU","Équateur","2007","2007",101.28351,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","SLV","El Salvador","2007","2007",103.84231,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","SLV","El Salvador","2007","2007",103.84231,,
"1","Asie de l'Est et Pacifique","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","FJI","Fidji","2007","2007",111.69006,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","FJI","Fidji","2007","2007",111.69006,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GTM","Guatemala","2007","2007",92.330823,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GTM","Guatemala","2007","2007",92.330823,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","HND","Honduras","2007","2007",124.44698,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","HND","Honduras","2007","2007",124.44698,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","IRN","Iran","2007","2007",101.72831,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","IRN","Iran","2007","2007",101.72831,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KAZ","Kazakhstan","2007","2007",98.600879,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KAZ","Kazakhstan","2007","2007",98.600879,,
"6","Afrique sub-saharienne","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","NAM","Namibie","2007","2007",117.07869,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","NAM","Namibie","2007","2007",117.07869,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","PSE","AutoritT palestinienne ou Cisjordanie et bande de Gaza","2007","2007",106.44374,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","PSE","AutoritT palestinienne ou Cisjordanie et bande de Gaza","2007","2007",106.44374,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","SCG","Serbie-et-Monténégro","2007","2007",102.61146,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","SCG","Serbie-et-Monténégro","2007","2007",102.61146,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","SYR","République arabe syrienne","2007","2007",96.782712,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","SYR","République arabe syrienne","2007","2007",96.782712,,
"1","Asie de l'Est et Pacifique","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","THA","Thaïlande","2007","2007",110.49174,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","THA","Thaïlande","2007","2007",110.49174,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","UKR","Ukraine","2007","2007",99.502963,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","UKR","Ukraine","2007","2007",99.502963,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BFA","Burkina Faso","2007","2007",73.178674,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BFA","Burkina Faso","2007","2007",73.178674,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BDI","Burundi","2007","2007",72.014969,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BDI","Burundi","2007","2007",72.014969,,
"1","Asie de l'Est et Pacifique","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KHM","Cambodge","2007","2007",81.90029,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KHM","Cambodge","2007","2007",81.90029,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","CMR","Cameroun","2007","2007",79.272421,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","CMR","Cameroun","2007","2007",79.272421,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","TCD","Tchad","2007","2007",44.731142,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","TCD","Tchad","2007","2007",44.731142,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","COD","RTpublique dTmocratique du Congo","2007","2007",53.079463,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","COD","RTpublique dTmocratique du Congo","2007","2007",53.079463,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ERI","Érythrée","2007","2007",70.421641,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ERI","Érythrée","2007","2007",70.421641,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ETH","Éthiopie","2007","2007",66.900347,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ETH","Éthiopie","2007","2007",66.900347,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GMB","Gambie","2007","2007",90.38252,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GMB","Gambie","2007","2007",90.38252,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GEO","Géorgie","2007","2007",99.614332,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GEO","Géorgie","2007","2007",99.614332,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GHA","Ghana","2007","2007",88.243542,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GHA","Ghana","2007","2007",88.243542,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KGZ","Kirghizistan","2007","2007",101.2805,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KGZ","Kirghizistan","2007","2007",101.2805,,
"1","Asie de l'Est et Pacifique","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","LAO","République démocratique populaire lao","2007","2007",78.860286,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","LAO","République démocratique populaire lao","2007","2007",78.860286,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","MDG","Madagascar","2007","2007",95.06701,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","MDG","Madagascar","2007","2007",95.06701,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","MWI","Malawi","2007","2007",83.395875,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","MWI","Malawi","2007","2007",83.395875,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","MLI","Mali","2007","2007",72.762898,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","MLI","Mali","2007","2007",72.762898,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","MDA","Moldova","2007","2007",103.18075,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","MDA","Moldova","2007","2007",103.18075,,
"1","Asie de l'Est et Pacifique","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","MNG","Mongolie","2007","2007",110.91448,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","MNG","Mongolie","2007","2007",110.91448,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","MOZ","Mozambique","2007","2007",72.796813,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","MOZ","Mozambique","2007","2007",72.796813,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","NER","Niger","2007","2007",61.14077,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","NER","Niger","2007","2007",61.14077,,
"5","Asie du Sud","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","PAK","Pakistan","2007","2007",75.940122,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","PAK","Pakistan","2007","2007",75.940122,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","RWA","Rwanda","2007","2007",89.289638,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","RWA","Rwanda","2007","2007",89.289638,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","SLE","Sierra Leone","2007","2007",68.96161,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","SLE","Sierra Leone","2007","2007",68.96161,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","SDN","Soudan","2007","2007",92.60037,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","SDN","Soudan","2007","2007",92.60037,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","TJK","Tadjikistan","2007","2007",84.10276,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","TJK","Tadjikistan","2007","2007",84.10276,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","UZB","Ouzbékistan","2007","2007",98.176954,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","UZB","Ouzbékistan","2007","2007",98.176954,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ZMB","Zambie","2007","2007",88.885238,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ZMB","Zambie","2007","2007",88.885238,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ARM","Arménie","2007","2007",105.42839,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ARM","Arménie","2007","2007",105.42839,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BLR","Bélarus","2007","2007",102.20239,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BLR","Bélarus","2007","2007",102.20239,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BIH","Bosnie-Herzégovine","2007","2007",103.02438,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BIH","Bosnie-Herzégovine","2007","2007",103.02438,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BFA","Burkina Faso","2007","2007",73.178674,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BFA","Burkina Faso","2007","2007",73.178674,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BDI","Burundi","2007","2007",72.014969,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","BDI","Burundi","2007","2007",72.014969,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KHM","Cambodge","2007","2007",81.90029,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KHM","Cambodge","2007","2007",81.90029,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","CMR","Cameroun","2007","2007",79.272421,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","CMR","Cameroun","2007","2007",79.272421,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","TCD","Tchad","2007","2007",44.731142,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","TCD","Tchad","2007","2007",44.731142,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","COL","Colombie","2007","2007",110.84202,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","COL","Colombie","2007","2007",110.84202,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","CRI","Costa Rica","2007","2007",105.35279,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","CRI","Costa Rica","2007","2007",105.35279,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","CUB","Cuba","2007","2007",100.20076,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","CUB","Cuba","2007","2007",100.20076,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","COD","RTpublique dTmocratique du Congo","2007","2007",53.079463,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","COD","RTpublique dTmocratique du Congo","2007","2007",53.079463,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","DOM","République dominicaine","2007","2007",120.22588,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","DOM","République dominicaine","2007","2007",120.22588,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ECU","Équateur","2007","2007",101.28351,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ECU","Équateur","2007","2007",101.28351,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","SLV","El Salvador","2007","2007",103.84231,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","SLV","El Salvador","2007","2007",103.84231,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ERI","Érythrée","2007","2007",70.421641,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ERI","Érythrée","2007","2007",70.421641,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ETH","Éthiopie","2007","2007",66.900347,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","ETH","Éthiopie","2007","2007",66.900347,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","FJI","Fidji","2007","2007",111.69006,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","FJI","Fidji","2007","2007",111.69006,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GMB","Gambie","2007","2007",90.38252,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GMB","Gambie","2007","2007",90.38252,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GEO","Géorgie","2007","2007",99.614332,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GEO","Géorgie","2007","2007",99.614332,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GHA","Ghana","2007","2007",88.243542,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GHA","Ghana","2007","2007",88.243542,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GTM","Guatemala","2007","2007",92.330823,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","GTM","Guatemala","2007","2007",92.330823,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","HND","Honduras","2007","2007",124.44698,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","HND","Honduras","2007","2007",124.44698,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","HKG","Hong Kong, Chine","2007","2007",99.812717,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","HKG","Hong Kong, Chine","2007","2007",99.812717,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","IRN","Iran","2007","2007",101.72831,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","IRN","Iran","2007","2007",101.72831,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KAZ","Kazakhstan","2007","2007",98.600879,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KAZ","Kazakhstan","2007","2007",98.600879,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KWT","Koweït","2007","2007",101.59921,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KWT","Koweït","2007","2007",101.59921,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KGZ","Kirghizistan","2007","2007",101.2805,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","KGZ","Kirghizistan","2007","2007",101.2805,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","LAO","République démocratique populaire lao","2007","2007",78.860286,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","LAO","République démocratique populaire lao","2007","2007",78.860286,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","LBN","Liban","2007","2007",111.60759,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","LBN","Liban","2007","2007",111.60759,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_15","Ratio femmes/hommes de scolarisation dans le secondaire","MDG","Madagascar","2007","2007",95.06701,,
