"REGION","Region","INCOME","Groupe de revenus","VARIABLE","Variable","LOCATION","Pays","YEAR","Année","Value","Flag Codes","Flags"
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","VEN","Venezuela","2006","2006",1.8,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","VEN","Venezuela","2007","2007",1.6,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","TUR","Turquie","2006","2006",39,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","TUR","Turquie","2007","2007",38.2,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","TUR","Turquie","2006","2006",39,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","TUR","Turquie","2007","2007",38.2,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","BIH","Bosnie-Herzégovine","2006","2006",11,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","BIH","Bosnie-Herzégovine","2006","2006",11,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","BRA","Brésil","2006","2006",8.1,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","BRA","Brésil","2006","2006",8.1,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","BGR","Bulgarie","2006","2006",1.8,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","BGR","Bulgarie","2007","2007",1.6,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","BGR","Bulgarie","2006","2006",1.8,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","BGR","Bulgarie","2007","2007",1.6,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","COL","Colombie","2006","2006",6.3,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","COL","Colombie","2007","2007",6.1,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","COL","Colombie","2006","2006",6.3,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","COL","Colombie","2007","2007",6.1,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ECU","Équateur","2006","2006",11.1,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ECU","Équateur","2006","2006",11.1,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","EGY","Égypte","2006","2006",32.6,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","EGY","Égypte","2006","2006",32.6,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","SLV","El Salvador","2006","2006",9.9,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","SLV","El Salvador","2006","2006",9.9,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","IRN","Iran","2007","2007",32.7,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","IRN","Iran","2007","2007",32.7,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","JAM","Jamaïque","2006","2006",2.2,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","JAM","Jamaïque","2006","2006",2.2,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","MKD","Ex-République yougoslave de Macédoine","2006","2006",17,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","MKD","Ex-République yougoslave de Macédoine","2007","2007",14.9,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","MKD","Ex-République yougoslave de Macédoine","2006","2006",17,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","MKD","Ex-République yougoslave de Macédoine","2007","2007",14.9,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","MAR","Maroc","2006","2006",55.3,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","MAR","Maroc","2006","2006",55.3,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PSE","AutoritT palestinienne ou Cisjordanie et bande de Gaza","2006","2006",31.5,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PSE","AutoritT palestinienne ou Cisjordanie et bande de Gaza","2006","2006",31.5,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PRY","Paraguay","2007","2007",8.9,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PRY","Paraguay","2007","2007",8.9,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PER","Pérou","2006","2006",11.4,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PER","Pérou","2007","2007",9.9,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PER","Pérou","2006","2006",11.4,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PER","Pérou","2007","2007",9.9,,
"1","Asie de l'Est et Pacifique","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PHL","Philippines","2006","2006",19.1,,
"1","Asie de l'Est et Pacifique","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PHL","Philippines","2007","2007",18,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PHL","Philippines","2006","2006",19.1,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PHL","Philippines","2007","2007",18,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ROU","Roumanie","2006","2006",19.9,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ROU","Roumanie","2007","2007",19.9,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ROU","Roumanie","2006","2006",19.9,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ROU","Roumanie","2007","2007",19.9,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","RUS","Russie","2006","2006",0.1,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","RUS","Russie","2007","2007",0.1,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","RUS","Russie","2006","2006",0.1,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","RUS","Russie","2007","2007",0.1,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","SCG","Serbie-et-Monténégro","2006","2006",11.6,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","SCG","Serbie-et-Monténégro","2007","2007",11.9,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","SCG","Serbie-et-Monténégro","2006","2006",11.6,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","SCG","Serbie-et-Monténégro","2007","2007",11.9,,
"6","Afrique sub-saharienne","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ZAF","Afrique du Sud","2007","2007",0.6,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ZAF","Afrique du Sud","2007","2007",0.6,,
"5","Asie du Sud","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","LKA","Sri Lanka","2006","2006",21.7,,
"5","Asie du Sud","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","LKA","Sri Lanka","2007","2007",21.7,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","LKA","Sri Lanka","2006","2006",21.7,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","LKA","Sri Lanka","2007","2007",21.7,,
"1","Asie de l'Est et Pacifique","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","THA","Thaïlande","2006","2006",30.5,,
"1","Asie de l'Est et Pacifique","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","THA","Thaïlande","2007","2007",29.9,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","THA","Thaïlande","2006","2006",30.5,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","THA","Thaïlande","2007","2007",29.9,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","UKR","Ukraine","2006","2006",0.3,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","UKR","Ukraine","2007","2007",0.3,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","UKR","Ukraine","2006","2006",0.3,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","UKR","Ukraine","2007","2007",0.3,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","AZE","Azerbaïdjan","2006","2006",0,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","AZE","Azerbaïdjan","2007","2007",0,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","AZE","Azerbaïdjan","2006","2006",0,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","AZE","Azerbaïdjan","2007","2007",0,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ETH","Éthiopie","2006","2006",12.7,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ETH","Éthiopie","2006","2006",12.7,,
"1","Asie de l'Est et Pacifique","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","IDN","Indonésie","2006","2006",34.1,,
"1","Asie de l'Est et Pacifique","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","IDN","Indonésie","2007","2007",33.6,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","IDN","Indonésie","2006","2006",34.1,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","IDN","Indonésie","2007","2007",33.6,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","KGZ","Kirghizistan","2006","2006",19.3,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","KGZ","Kirghizistan","2006","2006",19.3,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","MDA","Moldova","2006","2006",4.3,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","MDA","Moldova","2007","2007",3.4,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","MDA","Moldova","2006","2006",4.3,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","MDA","Moldova","2007","2007",3.4,,
"2","Amérique latine et Caraïbes","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","NIC","Nicaragua","2006","2006",9.1,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","NIC","Nicaragua","2006","2006",9.1,,
"5","Asie du Sud","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PAK","Pakistan","2006","2006",59.2,,
"5","Asie du Sud","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PAK","Pakistan","2007","2007",61.9,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PAK","Pakistan","2006","2006",59.2,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","PAK","Pakistan","2007","2007",61.9,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","TZA","Tanzanie","2006","2006",13,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","TZA","Tanzanie","2006","2006",13,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","AUS","Australie","2006","2006",0.4,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","AUS","Australie","2007","2007",0.4,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","AUS","Australie","2006","2006",0.4,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","AUS","Australie","2007","2007",0.4,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","AUT","Autriche","2006","2006",2.1,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","AUT","Autriche","2007","2007",2.9,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","AUT","Autriche","2006","2006",2.1,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","AUT","Autriche","2007","2007",2.9,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","BEL","Belgique","2006","2006",2.9,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","BEL","Belgique","2006","2006",2.9,,
"8","Amérique du Nord","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","CAN","Canada","2006","2006",0.2,,
"8","Amérique du Nord","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","CAN","Canada","2007","2007",0.2,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","CAN","Canada","2006","2006",0.2,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","CAN","Canada","2007","2007",0.2,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","CZE","République tchèque","2006","2006",1.2,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","CZE","République tchèque","2007","2007",1.1,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","CZE","République tchèque","2006","2006",1.2,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","CZE","République tchèque","2007","2007",1.1,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","DNK","Danemark","2006","2006",1.1,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","DNK","Danemark","2007","2007",1,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","DNK","Danemark","2006","2006",1.1,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","DNK","Danemark","2007","2007",1,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","FIN","Finlande","2006","2006",0.5,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","FIN","Finlande","2007","2007",0.4,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","FIN","Finlande","2006","2006",0.5,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","FIN","Finlande","2007","2007",0.4,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","FRA","France","2006","2006",1.4,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","FRA","France","2007","2007",1,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","FRA","France","2006","2006",1.4,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","FRA","France","2007","2007",1,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","DEU","Allemagne","2006","2006",1.7,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","DEU","Allemagne","2007","2007",1.8,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","DEU","Allemagne","2006","2006",1.7,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","DEU","Allemagne","2007","2007",1.8,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","GRC","Grèce","2006","2006",10.9,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","GRC","Grèce","2007","2007",10.7,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","GRC","Grèce","2006","2006",10.9,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","GRC","Grèce","2007","2007",10.7,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","HUN","Hongrie","2006","2006",0.8,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","HUN","Hongrie","2007","2007",0.7,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","HUN","Hongrie","2006","2006",0.8,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","HUN","Hongrie","2007","2007",0.7,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ISL","Islande","2006","2006",0,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ISL","Islande","2007","2007",0,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ISL","Islande","2006","2006",0,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","ISL","Islande","2007","2007",0,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","IRL","Irlande","2006","2006",0.9,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","IRL","Irlande","2007","2007",0.9,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_10","Travailleurs familiaux contribuant à l'entreprise familiale, femmes (en % du total)","IRL","Irlande","2006","2006",0.9,,
