IND,Indicateur,LOCATION,Pays,YEAR,Année,Value,SEX,EDU
EDU_4_5,Taux d'alphabétisation des jeunes,URY,Uruguay,2007,2007,99.019075,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,URY,Uruguay,2007,2007,99.019075,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,VEN,Venezuela,2007,2007,98.836097,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,VEN,Venezuela,2007,2007,98.836097,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TUR,Turquie,2007,2007,94.289144,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TUR,Turquie,2007,2007,94.289144,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ALB,Albanie,2007,2007,99.4592,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ALB,Albanie,2007,2007,99.4592,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,DZA,Algérie,2007,2007,90.6245,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,DZA,Algérie,2007,2007,90.6245,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ARM,Arménie,2007,2007,99.8286,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ARM,Arménie,2007,2007,99.8286,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BLR,Bélarus,2007,2007,99.8344,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BLR,Bélarus,2007,2007,99.8344,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BOL,Bolivie,2007,2007,99.144579,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BOL,Bolivie,2007,2007,99.144579,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BRA,Brésil,2007,2007,98.559428,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BRA,Brésil,2007,2007,98.559428,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BGR,Bulgarie,2007,2007,97.446,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BGR,Bulgarie,2007,2007,97.446,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CHN,Chine (République populaire de),2007,2007,99.1035,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CHN,Chine (République populaire de),2007,2007,99.1035,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,COL,Colombie,2007,2007,98.418998,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,COL,Colombie,2007,2007,98.418998,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CUB,Cuba,2007,2007,99.9797,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CUB,Cuba,2007,2007,99.9797,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,DOM,République dominicaine,2007,2007,97.0388,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,DOM,République dominicaine,2007,2007,97.0388,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ECU,Équateur,2007,2007,95.628935,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ECU,Équateur,2007,2007,95.628935,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SLV,El Salvador,2007,2007,93.889485,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SLV,El Salvador,2007,2007,93.889485,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GTM,Guatemala,2007,2007,82.9322,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GTM,Guatemala,2007,2007,82.9322,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,HND,Honduras,2007,2007,95.054531,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,HND,Honduras,2007,2007,95.054531,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,JAM,Jamaïque,2007,2007,97.8754,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,JAM,Jamaïque,2007,2007,97.8754,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KAZ,Kazakhstan,2007,2007,99.8643,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KAZ,Kazakhstan,2007,2007,99.8643,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MKD,Ex-République yougoslave de Macédoine,2007,2007,98.5239,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MKD,Ex-République yougoslave de Macédoine,2007,2007,98.5239,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MAR,Maroc,2007,2007,66.514,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MAR,Maroc,2007,2007,66.514,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,NAM,Namibie,2007,2007,94.41,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,NAM,Namibie,2007,2007,94.41,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PSE,AutoritT palestinienne ou Cisjordanie et bande de Gaza,2007,2007,98.921187,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PSE,AutoritT palestinienne ou Cisjordanie et bande de Gaza,2007,2007,98.921187,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PRY,Paraguay,2007,2007,98.779158,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PRY,Paraguay,2007,2007,98.779158,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PER,Pérou,2007,2007,96.705235,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PER,Pérou,2007,2007,96.705235,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PHL,Philippines,2007,2007,95.2924,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PHL,Philippines,2007,2007,95.2924,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ROU,Roumanie,2007,2007,97.566,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ROU,Roumanie,2007,2007,97.566,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,RUS,Russie,2007,2007,99.7562,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,RUS,Russie,2007,2007,99.7562,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ZAF,Afrique du Sud,2007,2007,96.304,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ZAF,Afrique du Sud,2007,2007,96.304,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SYR,République arabe syrienne,2007,2007,91.955,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SYR,République arabe syrienne,2007,2007,91.955,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,THA,Thaïlande,2007,2007,98.0909,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,THA,Thaïlande,2007,2007,98.0909,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TUN,Tunisie,2007,2007,94.3031,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TUN,Tunisie,2007,2007,94.3031,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TKM,Turkménistan,2007,2007,99.8574,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TKM,Turkménistan,2007,2007,99.8574,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,UKR,Ukraine,2007,2007,99.8231,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,UKR,Ukraine,2007,2007,99.8231,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,AZE,Azerbaïdjan,2007,2007,100.0,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,AZE,Azerbaïdjan,2007,2007,100.0,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BGD,Bangladesh,2007,2007,73.1725,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BGD,Bangladesh,2007,2007,73.1725,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BEN,Bénin,2007,2007,41.0913,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BEN,Bénin,2007,2007,41.0913,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BFA,Burkina Faso,2007,2007,33.125325,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BFA,Burkina Faso,2007,2007,33.125325,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KHM,Cambodge,2007,2007,82.7212,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KHM,Cambodge,2007,2007,82.7212,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TCD,Tchad,2007,2007,35.4353,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TCD,Tchad,2007,2007,35.4353,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GHA,Ghana,2007,2007,75.8052,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GHA,Ghana,2007,2007,75.8052,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,IND,Inde,2007,2007,77.0534,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,IND,Inde,2007,2007,77.0534,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KGZ,Kirghizistan,2007,2007,99.6985,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KGZ,Kirghizistan,2007,2007,99.6985,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LBR,Libéria,2007,2007,75.7388,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LBR,Libéria,2007,2007,75.7388,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MWI,Malawi,2007,2007,82.2747,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MWI,Malawi,2007,2007,82.2747,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MRT,Mauritanie,2007,2007,62.4946,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MRT,Mauritanie,2007,2007,62.4946,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MDA,Moldova,2007,2007,99.6883,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MDA,Moldova,2007,2007,99.6883,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MNG,Mongolie,2007,2007,97.2662,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MNG,Mongolie,2007,2007,97.2662,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MOZ,Mozambique,2007,2007,47.455,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MOZ,Mozambique,2007,2007,47.455,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,NPL,Népal,2007,2007,73.0146,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,NPL,Népal,2007,2007,73.0146,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,NGA,Nigéria,2007,2007,84.7469,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,NGA,Nigéria,2007,2007,84.7469,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PNG,Papouasie-Nouvelle-Guinée,2007,2007,65.4124,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PNG,Papouasie-Nouvelle-Guinée,2007,2007,65.4124,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SLE,Sierra Leone,2007,2007,43.8659,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SLE,Sierra Leone,2007,2007,43.8659,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TJK,Tadjikistan,2007,2007,99.8704,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TJK,Tadjikistan,2007,2007,99.8704,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TZA,Tanzanie,2007,2007,76.1675,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TZA,Tanzanie,2007,2007,76.1675,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,UGA,Ouganda,2007,2007,84.2464,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,UGA,Ouganda,2007,2007,84.2464,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,YEM,Yémen,2007,2007,66.7504,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,YEM,Yémen,2007,2007,66.7504,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ZMB,Zambie,2007,2007,67.7812,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ZMB,Zambie,2007,2007,67.7812,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ZWE,Zimbabwe,2007,2007,88.3283,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ZWE,Zimbabwe,2007,2007,88.3283,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GRC,Grèce,2007,2007,99.2733,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GRC,Grèce,2007,2007,99.2733,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,HUN,Hongrie,2007,2007,98.9138,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,HUN,Hongrie,2007,2007,98.9138,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ITA,Italie,2007,2007,99.8927,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ITA,Italie,2007,2007,99.8927,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MEX,Mexique,2007,2007,98.116114,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MEX,Mexique,2007,2007,98.116114,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,POL,Pologne,2007,2007,99.2067,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,POL,Pologne,2007,2007,99.2067,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PRT,Portugal,2007,2007,99.6925,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PRT,Portugal,2007,2007,99.6925,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ESP,Espagne,2007,2007,99.558109,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ESP,Espagne,2007,2007,99.558109,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TUR,Turquie,2007,2007,94.289144,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TUR,Turquie,2007,2007,94.289144,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ALB,Albanie,2007,2007,99.4592,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ALB,Albanie,2007,2007,99.4592,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,DZA,Algérie,2007,2007,90.6245,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,DZA,Algérie,2007,2007,90.6245,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ARG,Argentine,2007,2007,99.3081,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ARG,Argentine,2007,2007,99.3081,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ARM,Arménie,2007,2007,99.8286,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ARM,Arménie,2007,2007,99.8286,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,AZE,Azerbaïdjan,2007,2007,100.0,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,AZE,Azerbaïdjan,2007,2007,100.0,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BHR,Bahreïn,2007,2007,99.7972,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BHR,Bahreïn,2007,2007,99.7972,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BGD,Bangladesh,2007,2007,73.1725,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BGD,Bangladesh,2007,2007,73.1725,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BLR,Bélarus,2007,2007,99.8344,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BLR,Bélarus,2007,2007,99.8344,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BEN,Bénin,2007,2007,41.0913,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BEN,Bénin,2007,2007,41.0913,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BOL,Bolivie,2007,2007,99.144579,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BOL,Bolivie,2007,2007,99.144579,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BWA,Botswana,2007,2007,95.3129,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BWA,Botswana,2007,2007,95.3129,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BRA,Brésil,2007,2007,98.559428,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BRA,Brésil,2007,2007,98.559428,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BGR,Bulgarie,2007,2007,97.446,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BGR,Bulgarie,2007,2007,97.446,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BFA,Burkina Faso,2007,2007,33.125325,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BFA,Burkina Faso,2007,2007,33.125325,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KHM,Cambodge,2007,2007,82.7212,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KHM,Cambodge,2007,2007,82.7212,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TCD,Tchad,2007,2007,35.4353,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TCD,Tchad,2007,2007,35.4353,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CHL,Chili,2007,2007,99.2222,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CHL,Chili,2007,2007,99.2222,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CHN,Chine (République populaire de),2007,2007,99.1035,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CHN,Chine (République populaire de),2007,2007,99.1035,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,COL,Colombie,2007,2007,98.418998,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,COL,Colombie,2007,2007,98.418998,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CRI,Costa Rica,2007,2007,98.4619,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CRI,Costa Rica,2007,2007,98.4619,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,HRV,Croatie,2007,2007,99.6624,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,HRV,Croatie,2007,2007,99.6624,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CUB,Cuba,2007,2007,99.9797,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CUB,Cuba,2007,2007,99.9797,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,DOM,République dominicaine,2007,2007,97.0388,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,DOM,République dominicaine,2007,2007,97.0388,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ECU,Équateur,2007,2007,95.628935,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ECU,Équateur,2007,2007,95.628935,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SLV,El Salvador,2007,2007,93.889485,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SLV,El Salvador,2007,2007,93.889485,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,EST,Estonie,2007,2007,99.8411,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,EST,Estonie,2007,2007,99.8411,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GAB,Gabon,2007,2007,95.9435,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GAB,Gabon,2007,2007,95.9435,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GHA,Ghana,2007,2007,75.8052,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GHA,Ghana,2007,2007,75.8052,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GTM,Guatemala,2007,2007,82.9322,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GTM,Guatemala,2007,2007,82.9322,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,HND,Honduras,2007,2007,95.054531,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,HND,Honduras,2007,2007,95.054531,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,IND,Inde,2007,2007,77.0534,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,IND,Inde,2007,2007,77.0534,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,JAM,Jamaïque,2007,2007,97.8754,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,JAM,Jamaïque,2007,2007,97.8754,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KAZ,Kazakhstan,2007,2007,99.8643,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KAZ,Kazakhstan,2007,2007,99.8643,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KWT,Koweït,2007,2007,98.507793,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KWT,Koweït,2007,2007,98.507793,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KGZ,Kirghizistan,2007,2007,99.6985,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KGZ,Kirghizistan,2007,2007,99.6985,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LVA,Lettonie,2007,2007,99.7636,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LVA,Lettonie,2007,2007,99.7636,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LBN,Liban,2007,2007,99.082298,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LBN,Liban,2007,2007,99.082298,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LBR,Libéria,2007,2007,75.7388,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LBR,Libéria,2007,2007,75.7388,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LBY,Libye,2007,2007,97.9985,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LBY,Libye,2007,2007,97.9985,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LTU,Lituanie,2007,2007,99.7789,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LTU,Lituanie,2007,2007,99.7789,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MKD,Ex-République yougoslave de Macédoine,2007,2007,98.5239,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MKD,Ex-République yougoslave de Macédoine,2007,2007,98.5239,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MWI,Malawi,2007,2007,82.2747,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MWI,Malawi,2007,2007,82.2747,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MYS,Malaisie,2007,2007,98.3786,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MYS,Malaisie,2007,2007,98.3786,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MRT,Mauritanie,2007,2007,62.4946,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MRT,Mauritanie,2007,2007,62.4946,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MUS,Maurice,2007,2007,97.2145,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MUS,Maurice,2007,2007,97.2145,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MDA,Moldova,2007,2007,99.6883,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MDA,Moldova,2007,2007,99.6883,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MNG,Mongolie,2007,2007,97.2662,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MNG,Mongolie,2007,2007,97.2662,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MAR,Maroc,2007,2007,66.514,WOMEN,EDU_1_2
