"COU","Pays","IND","Indicator","YEAR","Année","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","Royaume-Uni","COMP_JP","Average annual compensation of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,54058.63,,
"GBR","Royaume-Uni","COMP_JP_WS","Average wages and salaries of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,33540.45,,
"GBR","Royaume-Uni","COMP_JP_ESC","Average employers'social contributions of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,10134.48,,
"GBR","Royaume-Uni","COMP_JP_WT","Average working time correction of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,10383.7,,
"GBR","Royaume-Uni","RCSP_GDP","Average annual compensation of senior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.57,,
"GBR","Royaume-Uni","RCJP_GDP","Average annual compensation of junior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.21,,
"GBR","Royaume-Uni","COMP_SEC","Average annual compensation of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,40623.35,,
"GBR","Royaume-Uni","COMP_SEC_WS","Average wages and salaries of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,25617.81,,
"GBR","Royaume-Uni","COMP_SEC_ESC","Average employers'social contributions of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,7202.52,,
"GBR","Royaume-Uni","COMP_SEC_WT","Average working time correction of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,7803.02,,
"GBR","Royaume-Uni","RCSEC_GDP","Average annual compensation of employees in secretarial positions, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,0.91,,
"GBR","Royaume-Uni","COMP_PO","Average annual compensation of employees in service delivery occupations, police officers, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,84386.17,,
"GBR","Royaume-Uni","COMP_IO","Average annual compensation of employees in service delivery occupations, immigration officers, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,66209.21,,
"GBR","Royaume-Uni","RCPO_GDP","Average annual compensation of central government police officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.89,,
"GBR","Royaume-Uni","RCIO_GDP","Average annual compensation of central government immigration officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.48,,
"USA","États-Unis","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2008","2008","PC","Pourcentage","0","Unités",,,15.89,,
"USA","États-Unis","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2009","2009","PC","Pourcentage","0","Unités",,,16.71,,
"USA","États-Unis","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2010","2010","PC","Pourcentage","0","Unités",,,16.91,,
"USA","États-Unis","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2011","2011","PC","Pourcentage","0","Unités",,,16.45,,
"USA","États-Unis","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2012","2012","PC","Pourcentage","0","Unités",,,16.05,,
"USA","États-Unis","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2013","2013","PC","Pourcentage","0","Unités",,,15.79,,
"USA","États-Unis","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2014","2014","PC","Pourcentage","0","Unités",,,15.49,,
"USA","États-Unis","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2015","2015","PC","Pourcentage","0","Unités",,,15.26,,
"USA","États-Unis","EMPGG","Employment in general government","2008","2008","PER","Personnes","3","Milliers",,,22763,,
"USA","États-Unis","EMPGG","Employment in general government","2009","2009","PER","Personnes","3","Milliers",,,22914,,
"USA","États-Unis","EMPGG","Employment in general government","2010","2010","PER","Personnes","3","Milliers",,,22962,,
"USA","États-Unis","EMPGG","Employment in general government","2011","2011","PER","Personnes","3","Milliers",,,22602,,
"USA","États-Unis","EMPGG","Employment in general government","2012","2012","PER","Personnes","3","Milliers",,,22468,,
"USA","États-Unis","EMPGG","Employment in general government","2013","2013","PER","Personnes","3","Milliers",,,22465,,
"USA","États-Unis","EMPGG","Employment in general government","2014","2014","PER","Personnes","3","Milliers",,,22477,,
"USA","États-Unis","EMPGG","Employment in general government","2015","2015","PER","Personnes","3","Milliers",,,22563,,
"USA","États-Unis","DGEM_S1311","Central government employment as a percentage of general government employment","2009","2009","PER","Personnes","0","Unités",,,19.38,,
"USA","États-Unis","DGEM_S1311","Central government employment as a percentage of general government employment","2014","2014","PER","Personnes","0","Unités",,,19.41,,
"USA","États-Unis","DGEM_SNG","Sub-central government employment as a percentage of general government employment","2014","2014","PER","Personnes","0","Unités",,,80.59,,
"USA","États-Unis","DGEM_S1314","Social security government employment as a percentage of general government employment","2014","2014","PER","Personnes","0","Unités",,,0,,
"USA","États-Unis","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Personnes","0","Unités",,,16.9,,
"USA","États-Unis","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Personnes","0","Unités",,,55.26,,
"USA","États-Unis","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2010","2010","PER","Personnes","0","Unités",,,25.68,,
"USA","États-Unis","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Personnes","0","Unités",,,27.84,,
"USA","États-Unis","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Personnes","0","Unités",,,47.6,,
"USA","États-Unis","EMP_AGE_55P","Share of people employed in the central government aged 55 years or older, professionals","2015","2015","PER","Personnes","0","Unités",,,30.85,,
"USA","États-Unis","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Personnes","0","Unités",,,42.57,,
"USA","États-Unis","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2010","2010","PER","Personnes","0","Unités",,,31.27,,
"USA","États-Unis","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2015","2015","PER","Personnes","0","Unités",,,34.41,,
"USA","États-Unis","EMPW_MM","Share of central government employment filled by women by occupation groups, middle management","2015","2015","PER","Personnes","0","Unités",,,34.84,,
"USA","États-Unis","EMPW_P","Share of central government employment filled by women by occupation groups, professionals","2015","2015","PER","Personnes","0","Unités",,,55.36,,
"USA","États-Unis","EMPW_PARL","Share of women parliamentarians","2015","2015","PC","Pourcentage","0","Unités",,,19.4,,
"USA","États-Unis","EMPW_MIN","Share of women ministers","2015","2015","PC","Pourcentage","0","Unités",,,26.1,,
"USA","États-Unis","COMP_D1","Average annual compensation of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,239410.75,,
"USA","États-Unis","COMP_D1_WS","Average wages and salaries of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,156865.18,,
"USA","États-Unis","COMP_D1_ESC","Average employers'social contributions of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,54996.93,,
"USA","États-Unis","COMP_D1_WT","Average working time correction of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,27548.63,,
"USA","États-Unis","COMP_D2","Average annual compensation of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,257948.32,,
"USA","États-Unis","COMP_D2_WS","Average wages and salaries of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,169011.25,,
"USA","États-Unis","COMP_D2_ESC","Average employers'social contributions of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,59255.34,,
"USA","États-Unis","COMP_D2_WT","Average working time correction of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,29681.72,,
"USA","États-Unis","RCD1_GDP","Average annual compensation of central government senior officials, D1 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,3.78,,
"USA","États-Unis","RCD2_GDP","Average annual compensation of central government senior officials, D2 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,4.07,,
"USA","États-Unis","COMP_D3","Average annual compensation of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,183221.01,,
"USA","États-Unis","COMP_D3_WS","Average wages and salaries of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,120048.9,,
"USA","États-Unis","COMP_D3_ESC","Average employers'social contributions of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,42089.14,,
"USA","États-Unis","COMP_D3_WT","Average working time correction of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,21082.97,,
"USA","États-Unis","RCD3_GDP","Average annual compensation of central government middle officials, D3 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,2.89,,
"USA","États-Unis","TS_15Y_LE","Teachers' salaries in public institutions, 15 years of experience, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,61918,,
"USA","États-Unis","TS_SS_LE","Teachers' starting salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,44001,,
"USA","États-Unis","TS_TS_LE","Teachers' top of scale salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,67053,,
"USA","États-Unis","RTS_TEW","Ratio of teachers’ salaries to the earnings of tertiary-educated workers","2014","2014","RATIO","Ratio","0","Unités",,,0.8,,
"BRA","Brésil","EMPWPS","Share of public employment filled by women","2015","2015","PER","Personnes","0","Unités",,,59.29,,
"BRA","Brésil","EMPLWTOT","Share of employed women in total employment","2015","2015","PER","Personnes","0","Unités",,,43.07,,
"CHL","Chili","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Personnes","0","Unités",,,32.16,,
"CHL","Chili","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Personnes","0","Unités",,,50.38,,
"CHL","Chili","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2010","2010","PER","Personnes","0","Unités",,,19.71,,
"CHL","Chili","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Personnes","0","Unités",,,17.47,,
"CHL","Chili","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Personnes","0","Unités",,,28.75,,
"CHL","Chili","EMP_AGE_55P","Share of people employed in the central government aged 55 years or older, professionals","2015","2015","PER","Personnes","0","Unités",,,20.85,,
"CHL","Chili","EMPWPS","Share of public employment filled by women","2009","2009","PER","Personnes","0","Unités",,,52.82,,
"CHL","Chili","EMPWPS","Share of public employment filled by women","2015","2015","PER","Personnes","0","Unités",,,54.44,,
"CHL","Chili","EMPLWTOT","Share of employed women in total employment","2009","2009","PER","Personnes","0","Unités",,,37.92,,
"CHL","Chili","EMPLWTOT","Share of employed women in total employment","2015","2015","PER","Personnes","0","Unités",,,40.82,,
"CHL","Chili","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Personnes","0","Unités",,,60.11,,
"CHL","Chili","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2010","2010","PER","Personnes","0","Unités",,,30.53,,
"CHL","Chili","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2015","2015","PER","Personnes","0","Unités",,,30.74,,
"CHL","Chili","EMPW_MM","Share of central government employment filled by women by occupation groups, middle management","2015","2015","PER","Personnes","0","Unités",,,35.24,,
"CHL","Chili","EMPW_P","Share of central government employment filled by women by occupation groups, professionals","2015","2015","PER","Personnes","0","Unités",,,51.32,,
"CHL","Chili","EMPW_PARL","Share of women parliamentarians","2015","2015","PC","Pourcentage","0","Unités",,,15.8,,
"CHL","Chili","EMPW_MIN","Share of women ministers","2015","2015","PC","Pourcentage","0","Unités",,,34.8,,
"CHL","Chili","EMPW_SC","Share of women in supreme courts","2014","2014","PC","Pourcentage","0","Unités",,,21.1,,
"CHL","Chili","COMP_D1","Average annual compensation of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,227680.18,,
"CHL","Chili","COMP_D1_WS","Average wages and salaries of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,195227.8,,
"CHL","Chili","COMP_D1_ESC","Average employers'social contributions of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,10620.03,,
"CHL","Chili","COMP_D1_WT","Average working time correction of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,21832.35,,
"CHL","Chili","COMP_D2","Average annual compensation of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,168694.12,,
"CHL","Chili","COMP_D2_WS","Average wages and salaries of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,141897.94,,
"CHL","Chili","COMP_D2_ESC","Average employers'social contributions of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,10620.03,,
"CHL","Chili","COMP_D2_WT","Average working time correction of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,16176.15,,
"CHL","Chili","RCD1_GDP","Average annual compensation of central government senior officials, D1 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,9.82,,
"CHL","Chili","RCD2_GDP","Average annual compensation of central government senior officials, D2 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,7.27,,
"CHL","Chili","COMP_D3","Average annual compensation of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,111575.14,,
"CHL","Chili","COMP_D3_WS","Average wages and salaries of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,90256.12,,
"CHL","Chili","COMP_D3_ESC","Average employers'social contributions of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,10620.03,,
"CHL","Chili","COMP_D3_WT","Average working time correction of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,10698.99,,
"CHL","Chili","COMP_D4","Average annual compensation of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,84625.28,,
"CHL","Chili","COMP_D4_WS","Average wages and salaries of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,65890.5,,
"CHL","Chili","COMP_D4_ESC","Average employers'social contributions of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,10620.03,,
"CHL","Chili","COMP_D4_WT","Average working time correction of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,8114.75,,
"CHL","Chili","RCD3_GDP","Average annual compensation of central government middle officials, D3 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,4.81,,
"CHL","Chili","RCD4_GDP","Average annual compensation of central government middle officials, D4 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,3.65,,
"CHL","Chili","COMP_SP","Average annual compensation of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,76556.17,,
"CHL","Chili","COMP_SP_WS","Average wages and salaries of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,65516.65,,
"CHL","Chili","COMP_SP_ESC","Average employers'social contributions of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,10620.03,,
"CHL","Chili","COMP_SP_WT","Average working time correction of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,419.49,,
"CHL","Chili","COMP_JP","Average annual compensation of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,50573.73,,
"CHL","Chili","COMP_JP_WS","Average wages and salaries of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,41692.59,,
"CHL","Chili","COMP_JP_ESC","Average employers'social contributions of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,8604.03,,
"CHL","Chili","COMP_JP_WT","Average working time correction of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,277.12,,
"CHL","Chili","RCSP_GDP","Average annual compensation of senior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,3.63,,
"CHL","Chili","RCJP_GDP","Average annual compensation of junior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,2.4,,
"CHL","Chili","COMP_SEC","Average annual compensation of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,25494.53,,
"CHL","Chili","COMP_SEC_WS","Average wages and salaries of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,21016.94,,
"CHL","Chili","COMP_SEC_ESC","Average employers'social contributions of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,4337.9,,
"CHL","Chili","COMP_SEC_WT","Average working time correction of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,139.7,,
"CHL","Chili","RCSEC_GDP","Average annual compensation of employees in secretarial positions, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.21,,
"CHL","Chili","COMP_CI","Average annual compensation of employees in service delivery occupations, customs inspectors, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,67371.29,,
"CHL","Chili","COMP_TI","Average annual compensation of employees in service delivery occupations, tax inspectors, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,84091.47,,
"CHL","Chili","RCCI_GDP","Average annual compensation of central government customs inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,3.2,,
"CHL","Chili","RCTI_GDP","Average annual compensation of central government tax inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,3.99,,
"CHL","Chili","TS_15Y_LE","Teachers' salaries in public institutions, 15 years of experience, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,26048,,
"CHL","Chili","TS_SS_LE","Teachers' starting salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,17250,,
"CHL","Chili","TS_TS_LE","Teachers' top of scale salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,36457,,
"CHL","Chili","RTS_TEW","Ratio of teachers’ salaries to the earnings of tertiary-educated workers","2014","2014","RATIO","Ratio","0","Unités",,,0.69,,
"COL","Colombie","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Personnes","0","Unités",,,20.29,,
"COL","Colombie","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Personnes","0","Unités",,,60.97,,
"COL","Colombie","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Personnes","0","Unités",,,18.74,,
"COL","Colombie","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Personnes","0","Unités",,,23.59,,
"COL","Colombie","EMP_AGE_55P","Share of people employed in the central government aged 55 years or older, professionals","2015","2015","PER","Personnes","0","Unités",,,18.67,,
"COL","Colombie","EMPWPS","Share of public employment filled by women","2009","2009","PER","Personnes","0","Unités",,,39.76,,
"COL","Colombie","EMPWPS","Share of public employment filled by women","2015","2015","PER","Personnes","0","Unités",,,48.53,,
"COL","Colombie","EMPLWTOT","Share of employed women in total employment","2009","2009","PER","Personnes","0","Unités",,,39.8,,
"COL","Colombie","EMPLWTOT","Share of employed women in total employment","2015","2015","PER","Personnes","0","Unités",,,41.95,,
"COL","Colombie","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Personnes","0","Unités",,,57,,
"COL","Colombie","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2015","2015","PER","Personnes","0","Unités",,,39.48,,
"COL","Colombie","EMPW_MM","Share of central government employment filled by women by occupation groups, middle management","2015","2015","PER","Personnes","0","Unités",,,55.11,,
"COL","Colombie","EMPW_P","Share of central government employment filled by women by occupation groups, professionals","2015","2015","PER","Personnes","0","Unités",,,57.7,,
"COL","Colombie","COMP_D1","Average annual compensation of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,189631.13,,
"COL","Colombie","COMP_D1_WS","Average wages and salaries of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,133197.07,,
"COL","Colombie","COMP_D1_ESC","Average employers'social contributions of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,32431.44,,
"COL","Colombie","COMP_D1_WT","Average working time correction of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,24002.63,,
"COL","Colombie","COMP_D2","Average annual compensation of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,124578.51,,
"COL","Colombie","COMP_D2_WS","Average wages and salaries of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,95393.22,,
"COL","Colombie","COMP_D2_ESC","Average employers'social contributions of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,13416.72,,
"COL","Colombie","COMP_D2_WT","Average working time correction of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,15768.57,,
"COL","Colombie","RCD1_GDP","Average annual compensation of central government senior officials, D1 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,13.46,,
"COL","Colombie","RCD2_GDP","Average annual compensation of central government senior officials, D2 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,8.84,,
"COL","Colombie","COMP_D3","Average annual compensation of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,106800.41,,
"COL","Colombie","COMP_D3_WS","Average wages and salaries of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,83527.42,,
"COL","Colombie","COMP_D3_ESC","Average employers'social contributions of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,9754.69,,
"COL","Colombie","COMP_D3_WT","Average working time correction of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,13518.3,,
"COL","Colombie","COMP_D4","Average annual compensation of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,106939.3,,
"COL","Colombie","COMP_D4_WS","Average wages and salaries of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,74964.54,,
"COL","Colombie","COMP_D4_ESC","Average employers'social contributions of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,18438.87,,
"COL","Colombie","COMP_D4_WT","Average working time correction of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,13535.88,,
"COL","Colombie","RCD3_GDP","Average annual compensation of central government middle officials, D3 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,7.58,,
"COL","Colombie","RCD4_GDP","Average annual compensation of central government middle officials, D4 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,7.59,,
"COL","Colombie","COMP_SP","Average annual compensation of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,70779.38,,
"COL","Colombie","COMP_SP_WS","Average wages and salaries of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,57371.76,,
"COL","Colombie","COMP_SP_ESC","Average employers'social contributions of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,10630.75,,
"COL","Colombie","COMP_SP_WT","Average working time correction of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,2776.88,,
"COL","Colombie","COMP_JP","Average annual compensation of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,35374.23,,
"COL","Colombie","COMP_JP_WS","Average wages and salaries of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,30673.85,,
"COL","Colombie","COMP_JP_ESC","Average employers'social contributions of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,3312.55,,
"COL","Colombie","COMP_JP_WT","Average working time correction of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,1387.83,,
"COL","Colombie","RCSP_GDP","Average annual compensation of senior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,5.53,,
"COL","Colombie","RCJP_GDP","Average annual compensation of junior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,2.76,,
"COL","Colombie","COMP_SEC","Average annual compensation of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,19764.46,,
"COL","Colombie","COMP_SEC_WS","Average wages and salaries of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,15766.37,,
"COL","Colombie","COMP_SEC_ESC","Average employers'social contributions of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,3222.66,,
"COL","Colombie","COMP_SEC_WT","Average working time correction of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,775.42,,
"COL","Colombie","RCSEC_GDP","Average annual compensation of employees in secretarial positions, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.54,,
"COL","Colombie","COMP_IO","Average annual compensation of employees in service delivery occupations, immigration officers, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,30556.32,,
"COL","Colombie","RCIO_GDP","Average annual compensation of central government immigration officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,2.39,,
"CRI","Costa Rica","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2012","2012","PC","Pourcentage","0","Unités",,,11.01,,
"CRI","Costa Rica","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2013","2013","PC","Pourcentage","0","Unités",,,11.2,,
"CRI","Costa Rica","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2014","2014","PC","Pourcentage","0","Unités",,,11.24,,
"CRI","Costa Rica","EMPGG","Employment in general government","2012","2012","PER","Personnes","3","Milliers",,,215.04,,
"CRI","Costa Rica","EMPGG","Employment in general government","2013","2013","PER","Personnes","3","Milliers",,,221.47,,
"CRI","Costa Rica","EMPGG","Employment in general government","2014","2014","PER","Personnes","3","Milliers",,,226.61,,
"CRI","Costa Rica","EMPWPS","Share of public employment filled by women","2015","2015","PER","Personnes","0","Unités",,,48.31,,
"CRI","Costa Rica","EMPLWTOT","Share of employed women in total employment","2015","2015","PER","Personnes","0","Unités",,,37.97,,
"EST","Estonie","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2007","2007","PC","Pourcentage","0","Unités",,,20.73,,
"EST","Estonie","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2008","2008","PC","Pourcentage","0","Unités",,,20.54,,
"EST","Estonie","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2009","2009","PC","Pourcentage","0","Unités",,,23.66,,
